ticker,sector,market_cap,bucket,effective_bucket,distress_type,verdict,status,api_distress,api_fraud,api_high_short,api_recent_raise,short_dtc,effective_reason,note,logic_version,last_processed_utc
EPD,Utilities,81802625024.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.41,,,v1-2026-06-09,2026-06-09T16:04:40Z
MELI,Industrials,81510932480.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.11,,,v1-2026-06-09,2026-06-09T16:04:40Z
NGG,Unknown,81462337536.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
INTU,Information Technology,81174839296.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.55,,,v1-2026-06-09,2026-06-09T16:04:40Z
MMM,Industrials,80196182016.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.16,,,v1-2026-06-09,2026-06-09T16:04:40Z
ICE,Financials,80020021248.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.72,,,v1-2026-06-09,2026-06-09T16:04:40Z
SPG,Real Estate,79913508864.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.15,,,v1-2026-06-09,2026-06-09T16:04:40Z
CP,Industrials,79834136576.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.1,,,v1-2026-06-09,2026-06-09T16:04:40Z
MRSH,Financials,79708086272.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.37,,,v1-2026-06-09,2026-06-09T16:04:40Z
MDLZ,Consumer Staples,79637635072.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.99,,,v1-2026-06-09,2026-06-09T16:04:40Z
ABNB,Consumer Discretionary,79256641536.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.31,,,v1-2026-06-09,2026-06-09T16:04:40Z
FDX,Industrials,78978834432.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.28,,,v1-2026-06-09,2026-06-09T16:04:40Z
MCO,Financials,78840209408.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.88,,,v1-2026-06-09,2026-06-09T16:04:40Z
HLT,Consumer Discretionary,78106157056.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.28,,,v1-2026-06-09,2026-06-09T16:04:40Z
EMR,Industrials,77361004544.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.04,,,v1-2026-06-09,2026-06-09T16:04:40Z
NOC,Industrials,77323026432.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.49,,,v1-2026-06-09,2026-06-09T16:04:40Z
CI,Health Care,76576841728.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.34,,,v1-2026-06-09,2026-06-09T16:04:40Z
MPC,Energy,76490317824.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.35,,,v1-2026-06-09,2026-06-09T16:04:40Z
VLO,Energy,75961344000.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.76,,,v1-2026-06-09,2026-06-09T16:04:40Z
SHW,Materials,75297849344.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.62,,,v1-2026-06-09,2026-06-09T16:04:40Z
RCL,Consumer Discretionary,75094589440.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.92,,,v1-2026-06-09,2026-06-09T16:04:40Z
BE,Information Technology,74982244352.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,2.99,,,v1-2026-06-09,2026-06-09T16:04:40Z
ORLY,Consumer Discretionary,74857832448.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.33,,,v1-2026-06-09,2026-06-09T16:04:40Z
NXPI,Information Technology,74721337344.0,CLEAR,CLEAR,,AGREE,done,0,0,0,1,1.96,, | RAISE:NXP Semiconductors Announces Pricing of Senior Unsecured Notes Offering,v1-2026-06-09,2026-06-09T16:04:40Z
ASX,Unknown,74659971072.0,SKIP_no_data,,,SKIP,skip,,,,,,,no cached fundamentals/context,v1-2026-06-09,2026-06-09T16:04:40Z
AMX,Unknown,74619363328.0,SKIP_no_data,,,SKIP,skip,,,,,,,no cached fundamentals/context,v1-2026-06-09,2026-06-09T16:04:40Z
HOOD,Financials,74264657920.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.67,,,v1-2026-06-09,2026-06-09T16:04:40Z
GM,Consumer Discretionary,74035732480.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.36,,,v1-2026-06-09,2026-06-09T16:04:40Z
ROST,Consumer Discretionary,73898336256.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.67,,,v1-2026-06-09,2026-06-09T16:04:40Z
APO,Financials,73811533824.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,8.5,,,v1-2026-06-09,2026-06-09T16:04:40Z
COHR,Information Technology,73754066944.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.18,,,v1-2026-06-09,2026-06-09T16:04:40Z
BAM,Financials,73739599872.0,CLEAR,CLEAR,,AGREE,done,0,0,0,1,6.11,, | RAISE:Brookfield Asset Management Announces Pricing of $550 Million of Notes Due 2031 and $450 Million Re-Opening of Notes Due 2036,v1-2026-06-09,2026-06-09T16:04:40Z
SU,Unknown,73465970688.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.49,,,v1-2026-06-09,2026-06-09T16:04:40Z
PSX,Energy,73403179008.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.44,,,v1-2026-06-09,2026-06-09T16:04:40Z
EOG,Energy,73385558016.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.87,,,v1-2026-06-09,2026-06-09T16:04:40Z
CNI,Industrials,73022504960.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.48,,,v1-2026-06-09,2026-06-09T16:04:40Z
CVNA,Consumer Discretionary,72950546432.0,CLEAR,CLEAR,,NEWS_NOTE,done,0,1,0,0,6.68,single news mention (kept screen bucket; investigate),single news mention of distress/fraud (investigate; not a screen error) | FR:Carvana Slides as Short Seller Claims Clash With Strong Cash Flow Story,v1-2026-06-09,2026-06-09T16:04:40Z
MPWR,Information Technology,72763990016.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.07,,,v1-2026-06-09,2026-06-09T16:04:40Z
ITW,Industrials,72707547136.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,7.62,,,v1-2026-06-09,2026-06-09T16:04:40Z
ECL,Materials,72602435584.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.18,,,v1-2026-06-09,2026-06-09T16:04:40Z
BSX,Health Care,72162541568.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.77,,,v1-2026-06-09,2026-06-09T16:04:40Z
CTAS,Industrials,71964622848.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.01,,,v1-2026-06-09,2026-06-09T16:04:40Z
TRP,Unknown,71548551168.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.98,,,v1-2026-06-09,2026-06-09T16:04:40Z
CL,Consumer Staples,70880772096.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.68,,,v1-2026-06-09,2026-06-09T16:04:40Z
KMI,Energy,70482485248.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.16,,,v1-2026-06-09,2026-06-09T16:04:40Z
NSC,Industrials,70398992384.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.82,,,v1-2026-06-09,2026-06-09T16:04:40Z
AEP,Utilities,70265724928.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.63,,,v1-2026-06-09,2026-06-09T16:04:40Z
CRH,Materials,70201114624.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.83,,,v1-2026-06-09,2026-06-09T16:04:40Z
AON,Financials,70166429696.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.83,,,v1-2026-06-09,2026-06-09T16:04:40Z
TDG,Industrials,69287165952.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.46,,,v1-2026-06-09,2026-06-09T16:04:40Z
CIEN,Information Technology,69107556352.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.41,,,v1-2026-06-09,2026-06-09T16:04:40Z
RKLB,Industrials,68780048384.0,WATCH,WATCH,,AGREE,done,0,0,0,0,1.11,,,v1-2026-06-09,2026-06-09T16:04:40Z
DASH,Consumer Discretionary,68320698368.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.53,,,v1-2026-06-09,2026-06-09T16:04:40Z
MSI,Information Technology,68114628608.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.46,,,v1-2026-06-09,2026-06-09T16:04:40Z
LITE,Information Technology,67192745984.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.34,,,v1-2026-06-09,2026-06-09T16:04:40Z
URI,Industrials,66892115968.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.63,,,v1-2026-06-09,2026-06-09T16:04:40Z
DLR,Real Estate,66814607360.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.75,,,v1-2026-06-09,2026-06-09T16:04:40Z
ET,Utilities,66724073472.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.86,,,v1-2026-06-09,2026-06-09T16:04:40Z
REGN,Health Care,66619965440.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.64,,,v1-2026-06-09,2026-06-09T16:04:40Z
B,Materials,66274586624.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
WBD,Communication Services,65787269120.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.98,,,v1-2026-06-09,2026-06-09T16:04:40Z
HPE,Information Technology,65150812160.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.03,,,v1-2026-06-09,2026-06-09T16:04:40Z
FIX,Industrials,64877125632.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.34,,,v1-2026-06-09,2026-06-09T16:04:40Z
RSG,Industrials,64621764608.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.56,,,v1-2026-06-09,2026-06-09T16:04:40Z
MFC,Unknown,64602750976.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,7.01,,,v1-2026-06-09,2026-06-09T16:04:40Z
TRV,Financials,64484503552.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.69,,,v1-2026-06-09,2026-06-09T16:04:40Z
NKE,Consumer Discretionary,63648526336.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.58,,,v1-2026-06-09,2026-06-09T16:04:40Z
APD,Materials,62873894912.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,3.07,,,v1-2026-06-09,2026-06-09T16:04:40Z
STM,Unknown,62855520256.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.2,,,v1-2026-06-09,2026-06-09T16:04:40Z
BKR,Energy,62093578240.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.14,,,v1-2026-06-09,2026-06-09T16:04:40Z
TEL,Information Technology,62071640064.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.41,,,v1-2026-06-09,2026-06-09T16:04:40Z
RELX,Unknown,61934120960.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.71,,,v1-2026-06-09,2026-06-09T16:04:40Z
PCAR,Industrials,61407080448.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.46,,,v1-2026-06-09,2026-06-09T16:04:40Z
GWW,Industrials,61377527808.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.09,,,v1-2026-06-09,2026-06-09T16:04:40Z
TFC,Financials,61297262592.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.16,,,v1-2026-06-09,2026-06-09T16:04:40Z
RACE,Unknown,61098319872.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.65,,,v1-2026-06-09,2026-06-09T16:04:40Z
IMO,Energy,60523806720.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,29.61,,,v1-2026-06-09,2026-06-09T16:04:40Z
AFL,Financials,60182372352.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.22,,,v1-2026-06-09,2026-06-09T16:04:40Z
MDLN,Health Care,59885293568.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
SRE,Utilities,59761930240.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.54,,,v1-2026-06-09,2026-06-09T16:04:40Z
F,Consumer Discretionary,59371921408.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.53,,,v1-2026-06-09,2026-06-09T16:04:40Z
D,Utilities,58839388160.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.01,,,v1-2026-06-09,2026-06-09T16:04:40Z
NU,Unknown,58195042304.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.63,,,v1-2026-06-09,2026-06-09T16:04:40Z
NUE,Materials,57935020032.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.62,,,v1-2026-06-09,2026-06-09T16:04:40Z
NBIS,Unknown,57840545792.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,2.3,,,v1-2026-06-09,2026-06-09T16:04:40Z
LHX,Industrials,57347170304.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.76,,,v1-2026-06-09,2026-06-09T16:04:40Z
MPLX,Energy,57312157696.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.34,,,v1-2026-06-09,2026-06-09T16:04:40Z
ALL,Financials,56892596224.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.47,,,v1-2026-06-09,2026-06-09T16:04:40Z
O,Real Estate,56732848128.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.57,,,v1-2026-06-09,2026-06-09T16:04:40Z
TRGP,Energy,56685305856.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.47,,,v1-2026-06-09,2026-06-09T16:04:40Z
OXY,Energy,56624553984.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.5,,,v1-2026-06-09,2026-06-09T16:04:40Z
KEYS,Information Technology,56366415872.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.72,,,v1-2026-06-09,2026-06-09T16:04:40Z
TER,Information Technology,56031133696.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.61,,,v1-2026-06-09,2026-06-09T16:04:40Z
CARR,Industrials,55781785600.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.54,,,v1-2026-06-09,2026-06-09T16:04:40Z
ARGX,Unknown,55703015424.0,SKIP_no_data,,,SKIP,skip,,,,,,,no cached fundamentals/context,v1-2026-06-09,2026-06-09T16:04:40Z
TGT,Consumer Staples,55670202368.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.04,,,v1-2026-06-09,2026-06-09T16:04:40Z
FLEX,Information Technology,55660134400.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
OKE,Energy,55600398336.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.55,,,v1-2026-06-09,2026-06-09T16:04:40Z
AJG,Financials,55535443968.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.5,,,v1-2026-06-09,2026-06-09T16:04:40Z
CRWV,Information Technology,54769807360.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
MET,Financials,54363975680.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.8,,,v1-2026-06-09,2026-06-09T16:04:40Z
PSA,Real Estate,54363004928.0,CLEAR,CLEAR,,NEWS_NOTE,done,1,0,0,0,8.22,single news mention (kept screen bucket; investigate),"single news mention of distress/fraud (investigate; not a screen error) | BK:Deal Dispatch: Public Storage Buys National Storage For $10.5B, Mastercard Acquires BVNK, Domino's Franchisee Bankruptcy",v1-2026-06-09,2026-06-09T16:04:40Z
ALAB,Information Technology,54346600448.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.17,,,v1-2026-06-09,2026-06-09T16:04:40Z
FANG,Energy,54186569728.0,CLEAR,CLEAR,,AGREE,done,0,0,0,1,4.0,," | RAISE:Diamondback Energy, Inc. Announces Pricing of Tender Offers for Any and All of its Outstanding 4.400% Senior Notes due 2051 and 4.",v1-2026-06-09,2026-06-09T16:04:40Z
FAST,Industrials,53716561920.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.35,,,v1-2026-06-09,2026-06-09T16:04:40Z
COR,Health Care,53512073216.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.82,,,v1-2026-06-09,2026-06-09T16:04:40Z
SE,Unknown,53016662016.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.26,,,v1-2026-06-09,2026-06-09T16:04:40Z
WPM,Unknown,52782960640.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.38,,,v1-2026-06-09,2026-06-09T16:04:40Z
CVE,Energy,52625190912.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.02,,,v1-2026-06-09,2026-06-09T16:04:40Z
DAL,Industrials,52178493440.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.57,,,v1-2026-06-09,2026-06-09T16:04:40Z
AME,Industrials,51925942272.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.72,,,v1-2026-06-09,2026-06-09T16:04:40Z
CTVA,Materials,51519201280.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.12,,,v1-2026-06-09,2026-06-09T16:04:40Z
MT,Unknown,51108356096.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.87,,,v1-2026-06-09,2026-06-09T16:04:40Z
DVN,Energy,51072688128.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.59,,,v1-2026-06-09,2026-06-09T16:04:40Z
AZO,Consumer Discretionary,51012841472.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.42,,,v1-2026-06-09,2026-06-09T16:04:40Z
EA,Communication Services,50902552576.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.11,,,v1-2026-06-09,2026-06-09T16:04:40Z
ETR,Utilities,50706386944.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.39,,,v1-2026-06-09,2026-06-09T16:04:40Z
ODFL,Industrials,50446868480.0,CLEAR,CLEAR,,AGREE,done,0,0,0,1,5.98,," | RAISE:Old Dominion Q4 Earnings: Strong Pricing Offsets Volume Decline, Dividend Raised 7.7%",v1-2026-06-09,2026-06-09T16:04:40Z
VST,Utilities,50159259648.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.31,,,v1-2026-06-09,2026-06-09T16:04:40Z
LNG,Utilities,50045177856.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.6,,,v1-2026-06-09,2026-06-09T16:04:40Z
ROK,Industrials,49707184128.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.41,,,v1-2026-06-09,2026-06-09T16:04:40Z
EW,Health Care,49495769088.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.54,,,v1-2026-06-09,2026-06-09T16:04:40Z
NDAQ,Financials,49360400384.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.27,,,v1-2026-06-09,2026-06-09T16:04:40Z
XEL,Utilities,49342267392.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.87,,,v1-2026-06-09,2026-06-09T16:04:40Z
ABEV,Unknown,48586805248.0,SKIP_no_data,,,SKIP,skip,,,,,,,no cached fundamentals/context,v1-2026-06-09,2026-06-09T16:04:40Z
ADSK,Information Technology,48554962944.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.23,,,v1-2026-06-09,2026-06-09T16:04:40Z
EBAY,Consumer Discretionary,48551399424.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.79,,,v1-2026-06-09,2026-06-09T16:04:40Z
CAH,Health Care,48178487296.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.63,,,v1-2026-06-09,2026-06-09T16:04:40Z
MCHP,Information Technology,47887282176.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.37,,,v1-2026-06-09,2026-06-09T16:04:40Z
FER,Unknown,47852285952.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.93,,,v1-2026-06-09,2026-06-09T16:04:40Z
FITB,Financials,47137263616.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,8.03,,,v1-2026-06-09,2026-06-09T16:04:40Z
EXC,Utilities,46811770880.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.52,,,v1-2026-06-09,2026-06-09T16:04:40Z
HEI,Industrials,46287273984.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.72,,,v1-2026-06-09,2026-06-09T16:04:40Z
GRMN,Consumer Discretionary,45623996416.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.13,,,v1-2026-06-09,2026-06-09T16:04:40Z
ON,Information Technology,45591064576.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.37,,,v1-2026-06-09,2026-06-09T16:04:40Z
CCJ,Materials,45051535360.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.8,,,v1-2026-06-09,2026-06-09T16:04:40Z
STT,Financials,44767068160.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.13,,,v1-2026-06-09,2026-06-09T16:04:40Z
MSCI,Financials,44760924160.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.34,,,v1-2026-06-09,2026-06-09T16:04:40Z
DEO,Consumer Staples,44711034880.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.72,,,v1-2026-06-09,2026-06-09T16:04:40Z
FERG,Industrials,44524244992.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
IDXX,Health Care,44344864768.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.03,,,v1-2026-06-09,2026-06-09T16:04:40Z
WAB,Industrials,44183977984.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.92,,,v1-2026-06-09,2026-06-09T16:04:40Z
CLS,Information Technology,42736652288.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.64,,,v1-2026-06-09,2026-06-09T16:04:40Z
AU,Materials,42533101568.0,CLEAR,CLEAR,,AGREE,done,0,0,0,1,1.61,, | RAISE:Thesis Gold & Silver Closes Strategic Investment by AngloGold Ashanti and Participation by Centerra Gold for C$44M,v1-2026-06-09,2026-06-09T16:04:40Z
MSTR,Financials,42384224256.0,WATCH,WATCH,,AGREE,done,0,0,0,0,2.44,,,v1-2026-06-09,2026-06-09T16:04:40Z
FNV,Unknown,42185220096.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.08,,,v1-2026-06-09,2026-06-09T16:04:40Z
HUM,Health Care,42031128576.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.98,,,v1-2026-06-09,2026-06-09T16:04:40Z
CCEP,Consumer Staples,41948696576.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.94,,,v1-2026-06-09,2026-06-09T16:04:40Z
BDX,Health Care,41650692096.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.28,,,v1-2026-06-09,2026-06-09T16:04:40Z
YUM,Consumer Discretionary,41582972928.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.99,,,v1-2026-06-09,2026-06-09T16:04:40Z
KDP,Consumer Staples,41537880064.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.93,,,v1-2026-06-09,2026-06-09T16:04:40Z
ARES,Financials,41445228544.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.75,,,v1-2026-06-09,2026-06-09T16:04:40Z
GFS,Unknown,41421893632.0,CLEAR,CLEAR,,AGREE,done,0,0,0,1,1.87,, | RAISE:GlobalFoundries Announces Pricing of Public Secondary Offering and Concurrent Share Repurchase,v1-2026-06-09,2026-06-09T16:04:40Z
BIDU,Information Technology,41395142656.0,WATCH,WATCH,,AGREE,done,0,0,0,0,2.69,,,v1-2026-06-09,2026-06-09T16:04:40Z
DHI,Consumer Discretionary,41289195520.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.5,,,v1-2026-06-09,2026-06-09T16:04:40Z
CCI,Real Estate,41240346624.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.9,,,v1-2026-06-09,2026-06-09T16:04:40Z
AMP,Financials,40872611840.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,6.73,,,v1-2026-06-09,2026-06-09T16:04:40Z
XYZ,Financials,40561586176.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.3,,,v1-2026-06-09,2026-06-09T16:04:40Z
ALNY,Health Care,40460984320.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.13,,,v1-2026-06-09,2026-06-09T16:04:40Z
HLN,Unknown,40337567744.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.34,,,v1-2026-06-09,2026-06-09T16:04:40Z
COIN,Financials,40151420928.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.37,,,v1-2026-06-09,2026-06-09T16:04:40Z
VIK,Unknown,40127373312.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.14,,,v1-2026-06-09,2026-06-09T16:04:40Z
AIG,Financials,40025264128.0,CLEAR,CLEAR,,AGREE,done,0,0,0,1,1.83,, | RAISE:Onex Completes Convex Acquisition and Strategic Investment by AIG,v1-2026-06-09,2026-06-09T16:04:40Z
VTR,Real Estate,39875641344.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.45,,,v1-2026-06-09,2026-06-09T16:04:40Z
TEVA,Health Care,39811756032.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.99,,,v1-2026-06-09,2026-06-09T16:04:40Z
TTWO,Communication Services,39805075456.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,3.48,,,v1-2026-06-09,2026-06-09T16:04:40Z
PEG,Utilities,39606587392.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.06,,,v1-2026-06-09,2026-06-09T16:04:40Z
WCN,Utilities,39438438400.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.04,,,v1-2026-06-09,2026-06-09T16:04:40Z
BSBR,Unknown,39234138112.0,SKIP_no_data,,,SKIP,skip,,,,,,,no cached fundamentals/context,v1-2026-06-09,2026-06-09T16:04:40Z
KR,Consumer Staples,39194763264.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.58,,,v1-2026-06-09,2026-06-09T16:04:40Z
AXON,Industrials,39182282752.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.44,,,v1-2026-06-09,2026-06-09T16:04:40Z
ED,Utilities,39159967744.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.24,,,v1-2026-06-09,2026-06-09T16:04:40Z
JD,Unknown,39002439680.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.3,,,v1-2026-06-09,2026-06-09T16:04:40Z
ADM,Consumer Staples,38999920640.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.91,,,v1-2026-06-09,2026-06-09T16:04:40Z
TKO,Communication Services,38892290048.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.96,,,v1-2026-06-09,2026-06-09T16:04:40Z
